src_ip,dst_ip,protocol,packet_size,label,is_anomaly
159.158.135.69,226.145.207.211,17,714,BENIGN,0
81.223.167.250,30.193.158.224,17,952,BENIGN,0
153.221.167.149,221.184.247.193,6,781,BENIGN,0
202.9.52.226,215.158.9.68,6,1046,DoS,1
185.171.21.65,40.74.9.111,6,43,BENIGN,0
22.30.15.218,25.37.249.123,6,1161,BENIGN,0
145.137.17.248,177.254.95.212,6,569,BENIGN,0
79.75.34.7,27.73.175.133,1,96,DoS,1
29.161.141.159,120.35.158.161,17,492,BENIGN,0
210.73.214.47,95.232.181.118,17,964,BENIGN,0
148.141.92.101,189.193.192.158,6,1276,BENIGN,0
42.104.73.207,72.6.34.189,6,696,BENIGN,0
180.44.170.48,145.158.249.42,17,1067,BENIGN,0
210.249.154.137,9.74.161.50,17,1104,BENIGN,0
52.4.170.145,178.56.56.201,6,1494,BENIGN,0
255.243.130.19,230.172.24.80,1,1180,BENIGN,0
60.9.212.192,201.170.7.177,6,835,BENIGN,0
35.144.80.47,245.137.118.45,1,917,BENIGN,0
157.253.31.190,164.205.115.188,17,863,BENIGN,0
139.122.162.182,208.143.149.83,17,579,DDoS,1
157.214.20.205,27.145.207.18,17,401,BruteForce,1
196.145.241.179,99.248.238.183,1,206,BENIGN,0
245.232.69.151,168.126.141.147,17,77,BENIGN,0
17.21.22.73,152.16.144.188,17,1425,BENIGN,0
46.200.70.229,222.147.55.10,6,786,BENIGN,0
43.155.39.48,229.37.54.151,1,1445,DoS,1
58.235.162.185,202.122.121.181,17,1091,BENIGN,0
245.119.13.90,189.33.57.102,17,752,PortScan,1
209.253.166.98,5.6.158.188,6,1347,BENIGN,0
241.38.231.251,16.28.122.215,6,210,BENIGN,0
254.136.121.92,95.98.173.180,6,256,BENIGN,0
98.133.207.225,120.129.27.138,1,116,BENIGN,0
244.35.119.90,42.73.43.129,1,551,BENIGN,0
53.80.176.54,253.102.48.183,1,633,BENIGN,0
174.4.85.101,141.50.202.229,6,989,BENIGN,0
26.148.124.26,84.26.39.212,17,679,BENIGN,0
197.209.122.62,1.125.163.1,6,818,BENIGN,0
30.12.72.120,132.22.208.32,17,734,BENIGN,0
110.37.126.24,89.178.118.59,17,591,BENIGN,0
180.8.252.11,204.211.32.254,17,969,BENIGN,0
188.69.60.74,218.30.224.32,1,225,BENIGN,0
255.109.155.253,43.202.39.45,17,159,BENIGN,0
186.191.150.90,230.78.93.214,1,1039,BENIGN,0
30.36.52.149,233.17.106.92,1,1169,BENIGN,0
142.238.160.39,42.84.221.132,6,1372,BENIGN,0
16.181.50.18,109.117.205.43,17,1459,DDoS,1
181.238.83.111,49.26.40.87,17,736,BruteForce,1
76.3.84.194,209.149.134.245,6,1072,BENIGN,0
127.83.132.23,27.131.87.31,17,758,BENIGN,0
66.125.233.13,31.237.58.60,1,1199,BruteForce,1
25.111.98.75,176.126.224.155,6,1035,BENIGN,0
50.75.5.87,196.145.0.95,6,1342,BENIGN,0
70.101.36.1,235.164.12.245,6,1378,BENIGN,0
104.180.137.111,200.232.87.114,17,701,BENIGN,0
211.188.255.192,196.241.47.60,1,1289,BENIGN,0
208.81.137.189,19.8.90.106,6,1427,BENIGN,0
248.216.73.165,166.81.161.49,17,1184,DDoS,1
134.182.142.161,200.243.197.92,1,1218,PortScan,1
19.144.134.79,212.20.233.171,17,580,BruteForce,1
216.141.29.216,202.177.221.128,6,436,BENIGN,0
2.164.103.133,88.211.234.209,17,805,BENIGN,0
225.81.213.49,16.174.11.252,17,1185,PortScan,1
121.14.133.202,255.61.214.147,17,713,BENIGN,0
85.53.181.142,72.38.9.253,6,763,BENIGN,0
180.159.229.153,81.189.90.161,6,724,BENIGN,0
26.204.233.153,97.103.233.31,1,1312,PortScan,1
40.206.239.244,233.246.113.85,17,990,BENIGN,0
132.190.245.29,32.15.131.176,1,1330,BENIGN,0
25.74.210.66,29.71.184.110,17,656,DoS,1
209.100.14.251,244.179.62.60,1,1482,BENIGN,0
243.157.25.235,193.169.186.35,17,1258,BENIGN,0
208.14.38.122,211.30.75.243,1,1006,BENIGN,0
196.18.96.134,205.88.59.134,6,65,BENIGN,0
219.192.41.144,172.93.98.25,1,620,BENIGN,0
29.63.76.75,254.156.142.57,17,391,BENIGN,0
107.137.48.35,195.210.206.113,6,220,BENIGN,0
16.182.65.248,45.80.16.116,6,540,BENIGN,0
47.204.176.63,185.217.93.239,17,902,BENIGN,0
1.66.66.21,18.145.143.196,17,802,BENIGN,0
148.124.121.196,233.162.240.106,17,1430,BENIGN,0
145.29.69.143,137.154.74.73,1,1418,BENIGN,0
69.46.11.113,25.68.254.202,1,749,DDoS,1
254.153.242.226,140.52.4.222,1,933,BENIGN,0
23.113.168.63,20.130.64.96,6,313,BruteForce,1
236.114.191.79,6.93.153.213,6,1057,BENIGN,0
15.111.194.55,253.219.121.22,6,993,BENIGN,0
198.169.69.117,157.15.98.197,1,902,BENIGN,0
96.155.225.98,115.68.12.254,6,1047,BENIGN,0
228.58.49.172,141.188.242.255,6,1357,BENIGN,0
135.215.248.7,14.208.82.227,6,494,BruteForce,1
89.232.144.43,210.216.121.59,17,1143,DoS,1
244.56.159.250,103.118.146.174,1,1275,BENIGN,0
251.213.233.26,36.225.195.113,6,265,BENIGN,0
93.43.150.47,100.88.149.153,17,1128,BENIGN,0
111.218.83.20,169.175.170.149,1,171,DoS,1
110.3.148.26,138.169.238.74,17,1450,BENIGN,0
105.254.183.85,107.224.77.170,1,499,BENIGN,0
39.142.36.155,13.134.217.42,17,1210,DDoS,1
203.218.209.153,151.118.14.27,17,1420,DDoS,1
80.217.75.220,220.152.163.193,1,1384,BENIGN,0
243.133.0.110,171.145.61.213,6,1398,BENIGN,0
126.71.128.55,33.18.221.190,17,567,PortScan,1
155.206.212.50,197.85.29.173,17,697,BENIGN,0
161.111.39.103,119.178.72.243,1,1005,BENIGN,0
134.67.133.158,45.217.2.225,1,1402,BENIGN,0
55.98.128.69,139.208.73.95,6,827,BENIGN,0
144.56.165.231,251.197.194.79,1,431,BENIGN,0
24.164.35.203,178.198.101.32,1,492,BENIGN,0
119.133.175.227,186.76.149.81,6,209,BruteForce,1
159.41.125.65,91.238.17.5,6,714,BENIGN,0
141.101.144.32,151.60.230.140,6,359,BENIGN,0
180.16.225.163,19.26.75.153,1,1227,BENIGN,0
215.21.120.25,171.214.182.89,17,1194,BENIGN,0
66.143.237.52,93.16.151.168,6,1472,BruteForce,1
243.165.220.27,176.216.89.163,17,1249,BENIGN,0
43.223.146.6,154.61.223.141,1,621,BENIGN,0
148.193.89.65,48.247.8.211,6,353,BENIGN,0
250.141.32.117,15.224.113.190,1,752,BENIGN,0
179.210.224.7,79.188.199.180,1,922,BENIGN,0
101.229.75.82,201.67.100.13,6,1470,BENIGN,0
92.144.60.181,145.205.61.191,1,915,BENIGN,0
110.150.204.182,151.115.105.182,6,1306,DoS,1
138.176.162.210,43.171.215.44,17,549,DoS,1
73.103.207.34,148.255.191.248,1,873,DoS,1
79.116.9.184,32.36.148.218,17,914,BruteForce,1
57.16.42.142,204.211.139.219,1,1254,BENIGN,0
189.89.236.205,230.180.47.201,17,590,BENIGN,0
48.252.29.243,160.95.88.122,1,128,BENIGN,0
183.251.187.56,184.41.223.51,17,832,BENIGN,0
253.62.16.88,100.243.253.1,17,245,BruteForce,1
101.203.177.65,45.133.175.5,1,140,BENIGN,0
39.223.135.92,246.131.64.23,1,670,BENIGN,0
102.41.222.174,64.12.105.9,1,345,DDoS,1
9.251.158.150,25.19.236.18,6,984,PortScan,1
112.4.245.137,77.27.109.179,6,1443,BENIGN,0
59.162.25.16,172.145.17.184,6,243,BENIGN,0
124.26.7.32,89.115.128.127,17,1150,BruteForce,1
145.239.186.199,130.85.74.76,17,84,BENIGN,0
208.185.23.165,125.47.159.22,6,890,BENIGN,0
49.69.53.89,34.60.185.146,17,48,BENIGN,0
36.156.75.144,49.139.67.36,17,1466,BruteForce,1
183.236.160.12,65.219.232.255,17,445,BENIGN,0
7.193.66.55,226.196.87.68,17,707,BENIGN,0
181.206.225.68,160.73.116.200,17,259,PortScan,1
153.211.192.113,147.6.54.28,17,821,BENIGN,0
63.22.189.81,201.86.108.14,1,1401,BENIGN,0
203.116.215.53,237.131.139.198,17,381,BruteForce,1
7.134.195.231,191.59.40.83,6,454,BENIGN,0
34.210.107.23,158.2.220.115,6,741,BENIGN,0
152.218.166.199,34.11.166.109,1,392,DDoS,1
237.11.98.88,169.61.78.40,1,972,BENIGN,0
34.19.159.127,212.226.135.34,6,1275,BENIGN,0
200.126.30.125,46.104.88.184,17,336,BENIGN,0
213.60.84.198,149.214.49.187,1,133,BENIGN,0
239.217.252.223,50.116.200.65,1,638,BENIGN,0
182.138.155.13,79.122.138.197,17,595,DoS,1
161.220.195.47,245.142.177.164,17,347,BENIGN,0
126.84.92.115,225.227.215.43,1,213,BENIGN,0
180.193.62.30,155.138.164.181,6,178,BENIGN,0
71.125.166.197,41.14.177.254,6,377,BruteForce,1
201.125.122.19,49.63.213.252,17,600,BENIGN,0
64.98.72.167,206.53.85.109,1,687,DDoS,1
48.160.133.98,167.113.180.147,1,1236,BENIGN,0
64.205.176.158,26.115.2.6,1,639,BENIGN,0
230.27.33.130,197.160.17.187,6,550,BENIGN,0
1.179.131.176,100.230.64.227,17,911,BENIGN,0
231.46.26.243,215.251.157.86,1,466,BENIGN,0
45.160.65.226,200.116.113.181,6,923,BENIGN,0
42.161.238.63,22.5.0.147,1,1339,DoS,1
236.100.212.159,137.229.43.18,6,1188,BENIGN,0
47.215.180.34,229.194.204.158,17,657,BENIGN,0
164.144.242.63,141.159.154.122,17,243,DDoS,1
180.211.237.92,174.220.232.25,6,114,BruteForce,1
71.246.14.105,144.122.203.122,17,891,BENIGN,0
40.202.156.78,170.195.169.189,1,317,PortScan,1
108.48.156.233,209.7.77.23,1,1001,BENIGN,0
171.150.219.38,178.138.222.208,17,857,BENIGN,0
43.167.136.199,188.20.122.52,1,1238,BENIGN,0
82.228.53.158,162.180.92.193,17,848,BENIGN,0
13.178.22.238,90.210.213.52,1,346,BENIGN,0
186.196.83.177,215.182.100.97,17,764,BENIGN,0
130.141.52.96,247.226.56.200,17,384,BENIGN,0
65.86.242.227,109.213.156.128,17,479,BENIGN,0
196.253.5.167,49.91.180.52,1,345,BENIGN,0
4.217.207.92,239.67.112.96,17,145,BENIGN,0
124.184.126.160,86.81.26.145,1,474,BENIGN,0
131.97.77.156,98.53.220.187,6,106,BENIGN,0
82.94.3.11,20.178.47.170,1,1425,BENIGN,0
124.19.112.210,170.179.185.61,17,609,BENIGN,0
240.163.55.27,61.253.122.49,1,465,BENIGN,0
65.22.50.34,161.220.90.3,1,1145,BENIGN,0
200.163.144.232,88.81.73.189,6,121,BENIGN,0
84.223.149.2,117.190.220.139,1,344,BENIGN,0
140.154.64.61,243.96.96.26,17,371,BENIGN,0
166.206.3.187,135.39.36.20,1,1021,BENIGN,0
134.40.84.58,128.9.181.47,6,1336,BENIGN,0
99.219.60.225,170.89.92.111,6,1146,BENIGN,0
198.75.236.98,61.76.250.103,1,1284,BENIGN,0
70.89.26.24,83.96.34.178,1,1364,DDoS,1
96.77.201.202,164.66.128.188,1,1197,BENIGN,0
114.232.198.148,210.60.47.240,17,196,BENIGN,0
136.200.170.153,178.32.125.30,17,151,BruteForce,1
47.28.33.35,128.23.100.210,1,174,BENIGN,0
249.151.208.59,77.49.219.148,1,950,BENIGN,0
114.176.191.125,133.56.245.147,1,639,BENIGN,0
176.104.253.155,82.82.78.106,1,1208,BENIGN,0
122.201.173.65,239.143.109.1,1,1303,BENIGN,0
22.51.4.104,50.160.132.183,1,644,BENIGN,0
46.32.41.104,46.106.172.235,6,517,BENIGN,0
94.90.253.206,53.84.90.88,17,1159,BENIGN,0
198.11.206.172,187.173.0.55,1,884,DDoS,1
38.28.153.126,125.79.84.163,17,186,PortScan,1
2.149.119.35,110.139.134.73,6,590,BENIGN,0
36.205.206.205,10.252.153.169,17,805,BENIGN,0
51.145.163.24,3.77.127.111,1,1414,BruteForce,1
134.40.112.82,8.132.220.65,1,1196,BENIGN,0
25.35.106.102,253.119.211.124,17,1161,BENIGN,0
225.184.43.10,91.122.154.144,1,1213,BENIGN,0
107.48.78.183,216.25.184.209,17,312,BENIGN,0
59.80.132.193,158.252.36.174,17,225,BENIGN,0
232.168.125.248,153.136.38.69,17,264,BENIGN,0
233.169.35.99,178.117.194.164,1,1279,BENIGN,0
98.213.55.197,115.70.14.94,1,798,BENIGN,0
110.198.204.30,147.45.51.196,6,1187,BENIGN,0
218.41.190.240,121.146.50.211,1,676,BENIGN,0
180.213.235.141,131.231.115.87,6,1071,BENIGN,0
209.228.185.228,224.253.169.54,6,1066,BENIGN,0
207.209.74.13,137.120.28.89,1,630,BENIGN,0
74.37.75.63,238.108.84.58,6,1337,DoS,1
49.219.192.154,107.85.114.221,1,1184,DDoS,1
142.120.96.139,56.48.229.135,17,1306,BruteForce,1
36.121.60.185,199.57.227.225,17,1225,BENIGN,0
199.70.184.245,130.173.172.65,6,403,BruteForce,1
62.165.246.250,165.216.211.166,6,1089,BENIGN,0
193.86.226.30,19.66.160.47,17,408,BENIGN,0
29.150.61.201,121.206.24.162,6,925,BENIGN,0
254.88.250.95,244.11.163.113,17,1123,DDoS,1
242.230.105.49,97.20.111.46,17,1245,BENIGN,0
99.169.246.203,77.103.18.135,6,1495,BENIGN,0
255.201.118.198,50.189.217.229,6,1270,BENIGN,0
211.71.134.168,149.80.181.113,1,368,BENIGN,0
98.142.168.183,134.242.204.152,6,344,PortScan,1
249.188.44.50,255.80.94.182,6,702,BENIGN,0
19.63.201.115,189.1.43.112,1,123,BENIGN,0
174.138.245.116,182.199.17.60,17,649,BENIGN,0
8.184.13.200,69.48.116.225,17,592,BENIGN,0
69.123.175.208,118.0.222.121,1,367,BENIGN,0
128.15.208.244,162.181.209.64,6,1436,BruteForce,1
213.213.131.226,31.103.254.56,17,1218,BENIGN,0
220.130.188.124,45.170.51.68,17,1202,BENIGN,0
68.161.79.75,136.145.159.223,1,1021,BENIGN,0
164.203.188.103,90.112.105.57,6,185,BENIGN,0
241.213.157.28,104.84.224.112,1,1173,BENIGN,0
196.16.65.220,242.49.237.48,17,1496,BENIGN,0
170.38.73.49,235.97.35.183,17,636,DDoS,1
209.105.143.104,180.21.250.58,17,364,DDoS,1
154.166.27.103,244.13.223.251,1,1045,BENIGN,0
228.20.190.221,14.25.196.179,1,331,BENIGN,0
107.80.197.123,192.41.197.145,1,247,BENIGN,0
130.173.19.126,77.230.132.98,6,1100,BENIGN,0
216.207.144.115,8.80.170.101,6,922,BENIGN,0
189.194.224.154,6.1.26.56,17,805,BENIGN,0
55.128.70.97,63.62.179.51,17,1432,BENIGN,0
251.139.20.35,247.6.28.85,1,484,PortScan,1
238.48.103.141,187.96.179.119,17,434,BENIGN,0
215.75.63.177,89.95.167.39,1,974,BENIGN,0
188.128.137.191,32.53.7.30,1,484,BENIGN,0
159.65.46.156,167.239.104.209,17,262,BENIGN,0
6.170.233.135,3.169.120.103,1,844,BENIGN,0
246.113.132.121,104.137.77.104,1,621,BENIGN,0
17.195.107.246,236.64.215.44,6,281,BENIGN,0
248.67.188.58,147.187.155.241,17,1044,BENIGN,0
209.153.58.211,212.251.11.165,6,958,BENIGN,0
186.192.10.94,207.74.33.249,6,975,BENIGN,0
186.136.95.250,144.20.199.102,1,1320,BENIGN,0
163.11.203.108,203.223.70.233,1,1398,BENIGN,0
76.54.27.76,150.66.161.69,6,738,BruteForce,1
22.152.200.72,244.119.117.123,1,325,BENIGN,0
74.209.165.229,70.169.51.145,6,302,BENIGN,0
92.25.126.202,170.54.13.200,6,1086,DDoS,1
153.61.101.95,120.102.153.7,17,476,BENIGN,0
101.194.68.11,160.175.210.71,1,1483,BENIGN,0
17.83.143.18,45.245.163.11,6,633,BENIGN,0
181.250.215.197,168.108.144.49,6,80,BENIGN,0
165.153.124.163,108.212.229.197,6,54,DDoS,1
130.189.27.207,143.205.185.139,1,1278,BENIGN,0
195.252.151.140,9.30.85.17,1,140,BENIGN,0
69.55.73.2,172.234.99.190,6,575,DoS,1
97.4.255.149,42.82.136.247,17,394,BruteForce,1
121.3.214.125,51.40.212.222,6,522,BENIGN,0
149.108.234.127,223.221.179.106,17,681,PortScan,1
239.194.16.65,231.112.206.103,6,1199,BENIGN,0
38.170.75.128,1.211.83.154,1,227,BENIGN,0
199.200.205.29,13.227.187.134,1,981,BENIGN,0
44.127.207.12,99.41.77.226,17,862,BENIGN,0
14.176.28.136,27.156.41.74,17,1499,DoS,1
24.185.214.146,254.18.53.103,1,220,BENIGN,0
106.169.136.32,38.162.174.205,17,467,BENIGN,0
4.9.242.115,7.119.145.245,6,1225,DDoS,1
7.49.40.248,9.75.26.158,6,948,BruteForce,1
204.136.174.252,81.98.49.12,6,255,BENIGN,0
215.249.162.70,188.59.185.141,17,452,BENIGN,0
120.73.218.71,225.145.31.63,17,1347,BENIGN,0
105.52.133.44,41.43.204.142,6,553,BENIGN,0
55.240.1.167,22.209.5.187,6,96,DoS,1
246.238.19.137,219.17.198.222,1,475,DoS,1
67.99.156.225,38.158.69.121,17,1238,DoS,1
177.45.41.24,250.46.236.241,17,107,BENIGN,0
161.16.77.156,47.220.187.163,17,1437,BENIGN,0
196.194.218.7,42.172.5.185,17,1486,BENIGN,0
178.9.108.211,209.16.14.254,1,736,BENIGN,0
79.114.158.66,224.208.15.100,17,1236,BENIGN,0
217.254.68.82,19.115.81.96,17,1476,PortScan,1
5.214.193.252,242.241.169.87,1,864,BENIGN,0
46.64.228.252,39.107.142.228,1,44,DoS,1
125.206.124.169,141.125.101.41,17,647,BENIGN,0
249.71.174.40,205.88.234.101,1,154,BENIGN,0
218.94.18.172,54.66.139.199,6,638,BENIGN,0
25.74.85.108,79.208.163.138,6,715,DDoS,1
9.146.88.146,188.13.189.198,6,937,BENIGN,0
123.97.93.157,144.188.32.26,6,757,BENIGN,0
194.168.183.53,184.122.179.108,17,928,DoS,1
126.231.120.35,102.228.249.33,1,394,BruteForce,1
65.178.93.83,157.217.221.59,1,1174,BruteForce,1
79.62.74.106,144.35.3.181,6,836,BENIGN,0
77.108.225.63,195.126.64.161,17,326,BENIGN,0
220.70.103.203,226.169.190.53,1,1480,BENIGN,0
30.35.229.232,249.59.85.25,6,681,BENIGN,0
251.29.222.37,88.103.2.167,17,310,BENIGN,0
77.126.206.169,169.129.247.67,1,640,BENIGN,0
128.77.55.229,139.110.44.232,1,715,BENIGN,0
111.57.68.11,208.34.111.120,17,1496,BENIGN,0
34.232.190.70,63.97.89.56,17,367,BENIGN,0
198.52.94.13,172.241.51.183,17,395,BENIGN,0
189.118.131.67,81.211.205.33,6,926,DDoS,1
46.98.117.70,36.47.87.9,17,1314,BENIGN,0
208.228.162.243,59.220.213.201,6,627,BENIGN,0
170.244.230.163,24.5.34.33,17,367,BENIGN,0
204.185.103.127,238.53.186.64,17,568,BENIGN,0
151.150.117.168,222.231.240.240,17,1028,BENIGN,0
119.148.33.16,40.145.31.144,1,739,PortScan,1
221.169.125.66,153.206.126.94,6,42,BENIGN,0
226.219.233.95,144.182.109.182,17,91,BENIGN,0
67.230.94.77,159.206.48.229,1,1345,BENIGN,0
178.131.75.49,169.237.112.44,1,1098,BENIGN,0
240.118.47.162,46.91.87.246,17,1280,BENIGN,0
219.225.199.242,146.47.26.55,17,787,BENIGN,0
228.236.200.186,10.139.85.35,6,372,BENIGN,0
53.21.130.240,118.50.110.97,6,117,DoS,1
185.229.80.122,164.24.135.199,6,810,BENIGN,0
101.56.118.177,77.206.103.47,17,515,DDoS,1
195.177.60.220,157.92.144.226,17,653,BENIGN,0
155.245.12.1,15.2.232.137,6,1042,BENIGN,0
26.201.233.113,123.147.44.59,1,286,BENIGN,0
197.90.173.251,165.34.131.157,6,366,BENIGN,0
182.205.203.105,8.253.235.201,1,340,BENIGN,0
136.51.121.196,170.228.186.208,17,1059,DDoS,1
68.129.62.61,79.117.15.22,1,790,BENIGN,0
129.214.77.38,179.139.65.22,6,119,BENIGN,0
185.202.252.169,204.51.78.227,17,517,BENIGN,0
132.123.113.147,175.242.198.28,17,768,BENIGN,0
221.204.198.235,204.179.255.148,6,1383,BENIGN,0
255.32.222.128,180.22.95.86,1,699,BruteForce,1
39.234.214.174,108.49.238.231,17,841,BENIGN,0
169.169.158.189,157.137.161.63,17,87,DoS,1
73.59.8.212,185.99.159.121,6,978,BENIGN,0
7.78.253.195,203.48.118.21,1,1402,BENIGN,0
27.134.246.76,32.230.33.3,1,782,BruteForce,1
208.236.33.6,59.190.148.157,17,731,BENIGN,0
44.173.223.19,17.111.114.104,1,1207,BENIGN,0
63.99.134.49,130.22.36.72,17,1098,BENIGN,0
171.141.86.25,50.93.207.185,6,1224,BENIGN,0
140.108.42.240,70.31.63.47,6,161,BENIGN,0
110.165.172.7,83.108.44.43,1,972,BENIGN,0
4.198.251.248,119.91.228.45,1,177,BENIGN,0
147.144.90.17,216.51.133.147,1,399,BENIGN,0
82.174.43.240,86.228.133.136,1,1469,BENIGN,0
24.239.190.19,189.23.64.206,6,66,BENIGN,0
89.93.18.223,90.198.91.252,1,383,BENIGN,0
18.44.26.15,216.80.228.97,17,282,PortScan,1
24.174.156.233,70.72.247.150,1,1369,BENIGN,0
27.34.73.243,212.173.232.124,17,273,PortScan,1
160.216.159.232,69.121.203.44,1,813,DDoS,1
195.0.97.47,204.178.241.63,17,640,BENIGN,0
24.240.38.15,139.178.233.246,6,1480,BENIGN,0
7.28.140.221,172.154.57.156,6,1257,BENIGN,0
83.233.122.119,134.155.19.221,1,746,BENIGN,0
12.33.175.150,26.3.183.232,1,1290,BENIGN,0
123.110.166.113,102.138.64.162,1,1429,BENIGN,0
103.93.222.141,165.244.2.208,17,699,PortScan,1
206.19.58.176,207.93.232.168,6,386,PortScan,1
93.146.34.209,100.216.111.83,6,1156,BENIGN,0
97.64.105.199,139.73.97.69,6,598,BENIGN,0
10.210.93.55,187.119.165.9,17,1103,BENIGN,0
207.60.76.168,55.122.94.9,6,244,DDoS,1
16.217.242.167,69.222.36.54,17,1479,PortScan,1
236.180.88.122,162.161.43.61,17,474,BENIGN,0
148.7.143.100,223.211.35.158,17,166,BENIGN,0
238.63.27.24,69.75.182.199,1,1273,BENIGN,0
77.194.126.90,241.75.84.214,17,98,BENIGN,0
213.221.173.107,129.127.92.166,1,738,BENIGN,0
157.63.135.224,184.72.77.141,17,1240,BENIGN,0
120.74.70.9,153.255.76.136,1,481,BENIGN,0
77.170.19.240,196.113.77.88,17,613,PortScan,1
188.205.109.165,22.207.70.101,17,78,BENIGN,0
240.231.5.181,216.166.40.63,1,166,DoS,1
151.37.33.34,157.35.29.73,1,1243,BENIGN,0
19.239.254.149,107.33.5.170,17,144,BENIGN,0
135.209.153.84,211.22.248.8,1,420,BENIGN,0
204.58.68.11,153.237.3.208,17,1440,BruteForce,1
64.227.81.6,229.7.230.22,6,1174,BENIGN,0
229.48.185.4,54.113.109.191,17,559,BENIGN,0
135.6.132.67,77.113.165.69,1,691,BENIGN,0
105.40.29.129,101.175.189.229,6,1021,DoS,1
122.117.144.179,72.88.164.104,1,450,BENIGN,0
119.119.11.72,40.35.165.176,6,88,BENIGN,0
116.38.223.250,237.141.193.224,1,377,BENIGN,0
138.200.69.193,25.48.131.106,17,663,PortScan,1
123.42.1.163,77.74.134.70,17,158,PortScan,1
69.119.4.197,67.143.213.147,1,335,BENIGN,0
199.213.30.166,89.50.10.254,6,87,BENIGN,0
235.157.84.66,141.60.16.32,1,1495,BENIGN,0
86.157.250.233,104.100.115.172,17,1184,BENIGN,0
237.90.251.113,84.2.156.21,17,595,BENIGN,0
121.83.55.15,190.179.62.14,17,696,BENIGN,0
52.241.27.206,115.68.196.159,1,64,BENIGN,0
193.55.53.40,104.182.10.109,1,492,BENIGN,0
120.147.245.251,109.12.240.64,1,852,BruteForce,1
195.199.179.97,165.233.176.230,6,755,BruteForce,1
68.252.114.24,119.193.252.35,1,1305,BENIGN,0
41.159.131.226,235.57.106.15,6,515,BENIGN,0
20.37.237.16,74.225.3.38,17,456,BENIGN,0
216.16.42.241,85.228.219.243,1,300,BENIGN,0
198.251.87.172,97.195.180.189,1,1386,BENIGN,0
187.118.140.129,59.184.148.134,6,1335,BruteForce,1
73.62.190.134,154.111.168.114,1,959,BENIGN,0
206.208.167.218,223.158.234.78,1,328,BENIGN,0
44.209.43.214,87.9.117.233,6,790,BENIGN,0
90.46.175.23,14.193.0.238,1,1462,BENIGN,0
24.101.65.20,243.132.10.88,17,996,BENIGN,0
137.238.84.44,241.224.109.34,17,1356,BENIGN,0
235.34.13.72,108.28.248.78,17,83,BENIGN,0
113.84.248.196,151.47.77.79,1,1481,BENIGN,0
166.81.41.250,213.42.28.74,6,865,BENIGN,0
51.214.16.91,124.236.213.246,1,1298,BENIGN,0
3.97.32.126,150.14.204.19,1,1303,BENIGN,0
137.244.219.161,220.204.86.152,17,460,BENIGN,0
49.93.192.64,33.195.9.88,17,283,BENIGN,0
214.97.95.158,203.168.5.9,17,1252,BENIGN,0
11.15.151.139,252.114.28.2,17,195,BENIGN,0
186.186.222.128,35.147.251.224,1,1440,BENIGN,0
5.184.195.83,202.246.177.154,6,1262,BENIGN,0
185.85.216.238,152.92.200.36,17,137,BENIGN,0
191.181.142.122,189.108.73.72,6,857,BENIGN,0
195.80.97.137,209.115.4.140,17,79,BENIGN,0
231.189.242.153,29.103.88.225,1,465,BENIGN,0
150.85.243.42,221.153.2.88,1,1120,BENIGN,0
35.156.57.248,119.190.51.221,6,883,BENIGN,0
117.162.55.219,242.230.55.248,6,1421,BENIGN,0
81.41.128.253,116.149.240.179,6,1440,BENIGN,0
144.125.9.212,254.238.95.99,6,1078,PortScan,1
85.34.148.51,213.252.188.152,17,1229,DDoS,1
119.19.110.252,136.56.249.12,17,1000,BENIGN,0
192.61.220.51,179.191.224.189,17,151,BENIGN,0
148.45.169.99,60.157.185.214,6,1254,BENIGN,0
53.61.231.91,204.52.68.212,17,1314,DDoS,1
100.105.193.243,254.37.193.37,17,1290,BENIGN,0
182.253.100.235,66.94.14.8,1,1499,BENIGN,0
175.185.188.98,184.195.74.52,6,597,BENIGN,0
210.169.248.126,109.208.233.105,6,802,BENIGN,0
220.168.176.50,254.186.192.111,17,1437,BENIGN,0
14.188.7.123,94.190.0.248,1,275,BENIGN,0
226.243.20.201,115.55.42.190,6,205,BENIGN,0
128.251.209.159,133.165.125.213,6,1320,BENIGN,0
198.61.234.158,121.103.150.86,17,996,BENIGN,0
137.210.57.148,152.131.15.253,1,408,BENIGN,0
170.196.252.229,4.83.122.109,17,1165,BENIGN,0
39.93.190.42,27.72.211.184,1,1202,DDoS,1
162.92.70.58,12.38.142.91,6,78,BENIGN,0
142.11.133.41,38.204.137.213,1,1441,BENIGN,0
223.183.221.204,94.108.10.172,17,375,BENIGN,0
92.80.61.218,95.26.61.244,6,757,BENIGN,0
67.16.164.222,220.37.77.12,17,1294,BENIGN,0
186.178.109.240,41.186.216.50,6,609,BENIGN,0
153.188.12.121,26.71.91.10,17,1265,BruteForce,1
14.87.168.110,237.141.210.198,6,546,BENIGN,0
48.147.242.4,126.158.121.183,1,585,PortScan,1
32.205.218.103,110.252.12.201,1,1386,BENIGN,0
213.66.180.201,255.204.216.190,6,1301,BENIGN,0
170.53.21.41,71.135.233.120,1,95,DoS,1
198.251.7.152,223.167.186.179,17,1270,BENIGN,0
64.46.166.219,166.57.213.233,17,370,BruteForce,1
147.26.149.253,128.26.203.182,17,653,BENIGN,0
112.109.65.104,120.26.42.238,17,1095,BENIGN,0
169.227.246.15,25.27.2.113,6,274,BENIGN,0
172.76.166.186,31.151.224.109,17,1300,BENIGN,0
